"id","publication_year","type","cited_by_count","is_oa","oa_status"
"https://openalex.org/W2278352568",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2279068806",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2279689670",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2280447169",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2281544429",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2285501185",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2285798489",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2287177752",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2287807428",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2288815484",2016,"article",7,TRUE,"green"
"https://openalex.org/W2292009058",2015,"article",7,TRUE,"hybrid"
"https://openalex.org/W2294327834",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2295094524",2015,"article",7,TRUE,"green"
"https://openalex.org/W2309712981",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2309921946",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2313152162",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2317852527",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2323250641",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2338954221",2016,"article",7,TRUE,"green"
"https://openalex.org/W2340202590",2015,"article",7,TRUE,"bronze"
"https://openalex.org/W2343650269",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2345266864",2016,"article",7,TRUE,"green"
"https://openalex.org/W2361917340",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2384732700",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2398839485",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2401245762",2015,"book-chapter",7,TRUE,"bronze"
"https://openalex.org/W2401530564",2015,"article",7,TRUE,"hybrid"
"https://openalex.org/W2409537058",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2410243361",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2412192067",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2414114910",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2414439688",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W2416742988",2016,"article",7,TRUE,"diamond"
"https://openalex.org/W2417374627",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2419416707",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2422424357",2015,"article",7,TRUE,"diamond"
"https://openalex.org/W2432149087",2016,"article",7,TRUE,"green"
"https://openalex.org/W2461158131",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2462996887",2016,"article",7,TRUE,"green"
"https://openalex.org/W2466000548",2016,"article",7,TRUE,"hybrid"
"https://openalex.org/W2466002292",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2474705414",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2488913484",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2489034803",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2489552846",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2494566777",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2502314740",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2504383146",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2507739322",2016,"article",7,TRUE,"green"
"https://openalex.org/W2509461184",2016,"article",7,TRUE,"green"
"https://openalex.org/W2511756372",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2511903148",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2515186052",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2515268391",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2515342798",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2515602155",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2516256660",2016,"article",7,TRUE,"green"
"https://openalex.org/W2516451651",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2517643168",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2518822655",2016,"article",7,TRUE,"hybrid"
"https://openalex.org/W2519440762",2016,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W2519847863",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2520307912",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2521022938",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2521959358",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2522371269",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2522571224",2016,"article",7,TRUE,"green"
"https://openalex.org/W2527734533",2020,"article",7,TRUE,"green"
"https://openalex.org/W2528025917",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2528121076",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2529778465",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2530550004",2016,"article",7,TRUE,"green"
"https://openalex.org/W2531386633",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2533784503",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2533878418",2016,"article",7,TRUE,"green"
"https://openalex.org/W2534237565",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2534273074",2016,"article",7,TRUE,"hybrid"
"https://openalex.org/W2534336684",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2536544560",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2537462120",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2539054333",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2539103096",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2543934793",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2546739577",2016,"article",7,TRUE,"green"
"https://openalex.org/W2548128643",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2549375001",2016,"article",7,TRUE,"green"
"https://openalex.org/W2549601325",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2549669709",2016,"article",7,TRUE,"hybrid"
"https://openalex.org/W2549761646",2016,"article",7,TRUE,"green"
"https://openalex.org/W2551587377",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2551741728",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2551914688",2016,"article",7,TRUE,"green"
"https://openalex.org/W2554872990",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2555322681",2016,"book-chapter",7,TRUE,"hybrid"
"https://openalex.org/W2555375649",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2557124574",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2557874157",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2558223537",2016,"article",7,TRUE,"green"
"https://openalex.org/W2559653107",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2559873245",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2559963005",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2560055290",2016,"article",7,TRUE,"green"
"https://openalex.org/W2560384619",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2560808936",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2561079312",2016,"article",7,TRUE,"green"
"https://openalex.org/W2561390810",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2561419902",2016,"article",7,TRUE,"gold"
"https://openalex.org/W2561759015",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2562664714",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2563333795",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2563740744",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2564225341",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2565266183",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2565739839",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2574105631",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2574695560",2015,"article",7,TRUE,"diamond"
"https://openalex.org/W2581860365",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2586636672",2015,"article",7,TRUE,"green"
"https://openalex.org/W2587386445",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2587741328",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2588746021",2016,"article",7,FALSE,"closed"
"https://openalex.org/W2605966907",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2606289033",2015,"article",7,TRUE,"hybrid"
"https://openalex.org/W2810724265",2021,"article",7,TRUE,"green"
"https://openalex.org/W2942537438",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W2963533301",2016,"article",7,TRUE,"bronze"
"https://openalex.org/W2967768424",2016,"article",7,TRUE,"hybrid"
"https://openalex.org/W2992828214",2015,"article",7,FALSE,"closed"
"https://openalex.org/W2996424389",2020,"article",7,TRUE,"green"
"https://openalex.org/W2998962203",2020,"article",7,TRUE,"gold"
"https://openalex.org/W2999347345",2020,"article",7,FALSE,"closed"
"https://openalex.org/W2999570602",2020,"article",7,FALSE,"closed"
"https://openalex.org/W2999858254",2020,"article",7,FALSE,"closed"
"https://openalex.org/W2999873639",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3000466007",2020,"article",7,TRUE,"green"
"https://openalex.org/W3000601597",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3001615449",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3002969786",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3002987664",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3003973017",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3004349308",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3004745191",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3004983909",2020,"article",7,TRUE,"green"
"https://openalex.org/W3005253339",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3005411131",2020,"article",7,TRUE,"green"
"https://openalex.org/W3006974964",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3007603017",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3007669553",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3007975415",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3008113344",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3010100587",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3011477253",2020,"article",7,FALSE,"closed"
"https://openalex.org/W301159235",2015,"article",7,TRUE,"bronze"
"https://openalex.org/W3011634506",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3011728392",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3011843112",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3011849087",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3012690015",2020,"article",7,TRUE,"diamond"
"https://openalex.org/W3013301033",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3013767667",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3013829058",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3014005756",2020,"article",7,TRUE,"diamond"
"https://openalex.org/W3014356692",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3015003038",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3015102773",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3015424339",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3015799219",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3016031361",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3016579104",2020,"article",7,TRUE,"green"
"https://openalex.org/W3016696380",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3017238978",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3018379754",2020,"book-chapter",7,TRUE,"green"
"https://openalex.org/W3019372023",2020,"article",7,TRUE,"green"
"https://openalex.org/W3019640941",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3021927151",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3022012201",2020,"article",7,TRUE,"green"
"https://openalex.org/W3023145776",2020,"article",7,TRUE,"green"
"https://openalex.org/W3023566710",2020,"article",7,TRUE,"green"
"https://openalex.org/W3023724370",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3024540089",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3025365244",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3025741335",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3026321678",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3026800072",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3029210304",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3029621356",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3030610142",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3030853131",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3030924319",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3031672546",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3032159566",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3032757624",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3033032399",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3033925831",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3034120938",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3034215237",2020,"article",7,TRUE,"green"
"https://openalex.org/W3034388354",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3034421544",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3034609412",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3034623716",2020,"article",7,TRUE,"green"
"https://openalex.org/W3034693085",2020,"article",7,TRUE,"green"
"https://openalex.org/W3034754944",2020,"article",7,TRUE,"diamond"
"https://openalex.org/W3034861670",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3035505742",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3035578996",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3035746349",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3036490029",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3037218919",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3037364706",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3037458214",2020,"article",7,TRUE,"green"
"https://openalex.org/W3037791653",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3038594151",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3039478205",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3039536329",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3039640077",2020,"article",7,TRUE,"green"
"https://openalex.org/W3039782764",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3040713471",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3040892637",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3041285869",2020,"article",7,TRUE,"green"
"https://openalex.org/W3041357968",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3041473351",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3041786422",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3043315569",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3045004769",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3046205627",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3046376927",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3046475547",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3046816467",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3046864432",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3047496043",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3047565704",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3047619268",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3047997168",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3048607000",2020,"article",7,TRUE,"diamond"
"https://openalex.org/W3048674328",2021,"article",7,TRUE,"green"
"https://openalex.org/W3049175428",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3049300301",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3051526696",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3076910594",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3080097835",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3080272099",2020,"article",7,TRUE,"green"
"https://openalex.org/W3080723012",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3082056810",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3082373142",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3083388474",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3085101743",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3085408936",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3086977869",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3088119980",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3088547859",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3088763993",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3089562033",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3089575955",2020,"article",7,TRUE,"green"
"https://openalex.org/W3090453200",2020,"book-chapter",7,FALSE,"closed"
"https://openalex.org/W3090513656",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3090747595",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3090904005",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3092733047",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3092837549",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3093047716",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3093059996",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3093659598",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3093672564",2020,"article",7,TRUE,"green"
"https://openalex.org/W3093814385",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3093916766",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3094177976",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3094933318",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3094935261",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3095085678",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3095120857",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3095907416",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3096855146",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3097581083",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3097827345",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3098776317",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3100543701",2020,"article",7,TRUE,"green"
"https://openalex.org/W3100626221",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3101491303",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3101898798",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3103021915",2020,"article",7,TRUE,"green"
"https://openalex.org/W3105743957",2020,"article",7,TRUE,"green"
"https://openalex.org/W3106582110",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3106826121",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3107514590",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3107986224",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3108008469",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3108795380",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3109172731",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3109852545",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3110981750",2020,"article",7,TRUE,"bronze"
"https://openalex.org/W3111003152",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3111349470",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3111484217",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3111508562",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3112489755",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3113557507",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3114611298",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3115213321",2020,"article",7,TRUE,"green"
"https://openalex.org/W3115689981",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3116119340",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3116148151",2020,"article",7,TRUE,"green"
"https://openalex.org/W3116258519",2021,"article",7,TRUE,"green"
"https://openalex.org/W3116398953",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3116690422",2020,"article",7,TRUE,"hybrid"
"https://openalex.org/W3116798323",2020,"article",7,TRUE,"gold"
"https://openalex.org/W3117214529",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3117559448",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3118356209",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3118756859",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3120145268",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3120807754",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3121195975",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3121394802",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3121478604",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3121548620",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3121599255",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3121847132",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3121870181",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3123091327",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3123776626",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3124005861",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3124353926",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3125112394",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3125175659",2021,"article",7,TRUE,"green"
"https://openalex.org/W3126366306",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3126481880",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3126971547",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3127124207",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3127569132",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3128092484",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3128095137",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3128228143",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3128497388",2021,"article",7,TRUE,"green"
"https://openalex.org/W3128841505",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3129373306",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3129488865",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3129701018",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3130660853",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3130973857",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3131021779",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3131184050",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3131398052",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3131787531",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3131927583",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3132273602",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3132927201",2020,"article",7,FALSE,"closed"
"https://openalex.org/W3133294584",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3133380754",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3133472372",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3133492713",2021,"article",7,TRUE,"green"
"https://openalex.org/W3133862921",2021,"article",7,TRUE,"green"
"https://openalex.org/W3134056632",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3134100707",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3134395442",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3134632962",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3134767029",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3135089130",2021,"article",7,TRUE,"green"
"https://openalex.org/W3135335874",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3135423424",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3135631184",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3136077665",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3136659218",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3136752739",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3137032451",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3137267286",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3137322589",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3137592329",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3138322277",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3138511835",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3138942564",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3139248945",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3140387221",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3141839475",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3146177790",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3146878586",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3147426810",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3147814663",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3148128084",2021,"article",7,TRUE,"diamond"
"https://openalex.org/W3148545458",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3148759210",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3150383174",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3150804458",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3150919645",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3153091719",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3153098515",2021,"article",7,TRUE,"green"
"https://openalex.org/W3153634557",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3154555744",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3155506886",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3155608188",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3155717306",2021,"article",7,TRUE,"green"
"https://openalex.org/W3156549529",2021,"article",7,TRUE,"green"
"https://openalex.org/W315655538",2015,"article",7,TRUE,"bronze"
"https://openalex.org/W3156918541",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3157143257",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3158065772",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3158627857",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3158654566",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3158925901",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3159099193",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3159188500",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3160821303",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3161101225",2021,"article",7,TRUE,"green"
"https://openalex.org/W3161414096",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3163010001",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3163356569",2021,"article",7,TRUE,"bronze"
"https://openalex.org/W3164337962",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3164459411",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3165200363",2021,"article",7,TRUE,"diamond"
"https://openalex.org/W3165671503",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3165691658",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3166086549",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3167299071",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3167397044",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3170147983",2021,"article",7,TRUE,"hybrid"
"https://openalex.org/W3170284668",2021,"article",7,FALSE,"closed"
"https://openalex.org/W3170569851",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3174020779",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3174082168",2021,"article",7,TRUE,"gold"
"https://openalex.org/W3174106618",2021,"article",7,TRUE,"green"
"https://openalex.org/W3174440574",2021,"article",7,FALSE,"closed"
