"year","institution","oa_type","value","pc"
2015,"UNSW Sydney","gold",1137,13.0195809000344
2015,"UNSW Sydney","hybrid",944,10.8095728844612
2015,"UNSW Sydney","green",937,10.7294171533265
2015,"UNSW Sydney","bronze",340,3.89327836940341
2015,"UNSW Sydney","diamond",91,1.04202450475209
2016,"University of Melbourne","closed",4995,46.4607943447121
2016,"University of Melbourne","gold",1871,17.4030322760673
2016,"University of Melbourne","hybrid",1672,15.5520416705423
2016,"University of Melbourne","green",1482,13.7847642079807
2016,"University of Melbourne","bronze",579,5.38554553064831
2016,"University of Melbourne","diamond",152,1.4138219700493
2016,"Australian National University","closed",2592,47.9733481399223
2016,"Australian National University","gold",1055,19.5261891541736
2016,"Australian National University","hybrid",883,16.3427725337775
2016,"Australian National University","green",525,9.71682398667407
2016,"Australian National University","bronze",244,4.51600962428281
2016,"Australian National University","diamond",104,1.92485656116972
2016,"University of Sydney","closed",5971,53.6526192829544
2016,"University of Sydney","gold",1787,16.0571479917333
2016,"University of Sydney","hybrid",1413,12.6965585407494
2016,"University of Sydney","green",1274,11.4475694132447
2016,"University of Sydney","bronze",516,4.63653517836284
2016,"University of Sydney","diamond",168,1.50956959295534
2016,"University of Queensland","closed",5400,55.9701492537313
2016,"University of Queensland","gold",1308,13.5572139303483
2016,"University of Queensland","hybrid",1298,13.4535655058043
2016,"University of Queensland","green",1155,11.9713930348259
2016,"University of Queensland","bronze",373,3.86608623548922
2016,"University of Queensland","diamond",114,1.18159203980099
2016,"University of Western Australia","closed",2567,46.268925739005
2016,"University of Western Australia","gold",913,16.4563806777217
2016,"University of Western Australia","hybrid",903,16.2761355443403
2016,"University of Western Australia","green",782,14.0951694304254
2016,"University of Western Australia","bronze",277,4.99279019466474
2016,"University of Western Australia","diamond",106,1.91059841384283
2016,"University of Adelaide","closed",2737,54.1872896456147
2016,"University of Adelaide","gold",752,14.8881409621857
2016,"University of Adelaide","hybrid",652,12.9083349831716
2016,"University of Adelaide","green",567,11.2254999010097
2016,"University of Adelaide","bronze",234,4.63274599089289
2016,"University of Adelaide","diamond",109,2.15798851712532
2016,"Monash University","closed",4800,54.4464609800363
2016,"Monash University","gold",1382,15.6760435571688
2016,"Monash University","hybrid",1109,12.5794010889292
2016,"Monash University","green",1041,11.8080762250454
2016,"Monash University","bronze",356,4.03811252268603
2016,"Monash University","diamond",128,1.4519056261343
2016,"UNSW Sydney","closed",5448,59.0761223162004
2016,"UNSW Sydney","gold",1123,12.1774018651052
2016,"UNSW Sydney","hybrid",1109,12.0255909780959
2016,"UNSW Sydney","green",1036,11.2340056386901
2016,"UNSW Sydney","bronze",397,4.30492301019302
2016,"UNSW Sydney","diamond",109,1.18195619171546
2017,"University of Melbourne","closed",5093,43.8673557278208
2017,"University of Melbourne","gold",2122,18.2773471145564
2017,"University of Melbourne","hybrid",1908,16.4341085271318
2017,"University of Melbourne","green",1727,14.8751076658053
2017,"University of Melbourne","bronze",584,5.03014642549526
2017,"University of Melbourne","diamond",176,1.51593453919035
2017,"Australian National University","closed",2428,44.3956847686963
2017,"Australian National University","gold",1146,20.9544706527702
2017,"Australian National University","hybrid",945,17.2792100932529
2017,"Australian National University","green",582,10.6417992320351
2017,"Australian National University","bronze",268,4.90034741268971
2017,"Australian National University","diamond",100,1.82848784055586
2017,"University of Sydney","closed",5947,50.8290598290598
2017,"University of Sydney","gold",1814,15.5042735042735
2017,"University of Sydney","hybrid",1693,14.4700854700855
2017,"University of Sydney","green",1552,13.2649572649573
2017,"University of Sydney","bronze",501,4.28205128205128
2017,"University of Sydney","diamond",193,1.64957264957265
2017,"University of Queensland","closed",5312,53.6511463488537
2017,"University of Queensland","gold",1548,15.6347843652156
2017,"University of Queensland","hybrid",1306,13.1905868094132
2017,"University of Queensland","green",1226,12.3825876174124
2017,"University of Queensland","bronze",380,3.83799616200384
2017,"University of Queensland","diamond",129,1.3028986971013
2017,"University of Western Australia","closed",2612,46.2300884955752
2017,"University of Western Australia","gold",931,16.4778761061947
2017,"University of Western Australia","hybrid",892,15.787610619469
2017,"University of Western Australia","green",881,15.5929203539823
2017,"University of Western Australia","bronze",256,4.53097345132743
2017,"University of Western Australia","diamond",78,1.38053097345133
2017,"University of Adelaide","closed",2670,51.9455252918288
2017,"University of Adelaide","gold",791,15.3891050583658
