"year","institution","abbrev","country","key","count","pc"
2024,"The University of Sydney","US","au","bronze",279,2.63480970818774
2024,"The University of Queensland","UQ","au","closed",2970,33.853869827881
2024,"The University of Queensland","UQ","au","hybrid",2808,32.0072951099966
2024,"The University of Queensland","UQ","au","gold",2166,24.6893878946769
2024,"The University of Queensland","UQ","au","green",321,3.65895360765987
2024,"The University of Queensland","UQ","au","diamond",256,2.91804399863217
2024,"The University of Queensland","UQ","au","bronze",252,2.87244956115354
2024,"The University of Western Australia","UWA","au","closed",1664,35.2991090369113
2024,"The University of Western Australia","UWA","au","hybrid",1396,29.6139159949088
2024,"The University of Western Australia","UWA","au","gold",1287,27.3016546457361
2024,"The University of Western Australia","UWA","au","green",151,3.20322443784472
2024,"The University of Western Australia","UWA","au","diamond",112,2.37590156979211
2024,"The University of Western Australia","UWA","au","bronze",104,2.20619431480696
2024,"Monash University","MAU","au","closed",3379,34.9756753959217
2024,"Monash University","MAU","au","hybrid",3097,32.0567229065314
2024,"Monash University","MAU","au","gold",2291,23.7139012524583
2024,"Monash University","MAU","au","green",343,3.55035710588966
2024,"Monash University","MAU","au","bronze",307,3.17772487320153
2024,"Monash University","MAU","au","diamond",244,2.52561846599731
2024,"The University of Adelaide","UA","au","closed",1689,39.178844815588
2024,"The University of Adelaide","UA","au","hybrid",1306,30.2945952215263
2024,"The University of Adelaide","UA","au","gold",872,20.2273254465321
2024,"The University of Adelaide","UA","au","bronze",168,3.89700765483647
2024,"The University of Adelaide","UA","au","green",150,3.4794711203897
2024,"The University of Adelaide","UA","au","diamond",126,2.92275574112735
2024,"Australian National University","ANU","au","closed",1422,33.1932773109244
2024,"Australian National University","ANU","au","hybrid",1355,31.6293183940243
2024,"Australian National University","ANU","au","gold",998,23.2959850606909
2024,"Australian National University","ANU","au","green",215,5.0186741363212
2024,"Australian National University","ANU","au","bronze",158,3.68814192343604
2024,"Australian National University","ANU","au","diamond",136,3.17460317460317
2024,"University of Auckland","UOA","nz","closed",1672,37.8708946772367
2024,"University of Auckland","UOA","nz","hybrid",1381,31.2797281993205
2024,"University of Auckland","UOA","nz","gold",975,22.083805209513
2024,"University of Auckland","UOA","nz","diamond",139,3.14835787089468
2024,"University of Auckland","UOA","nz","bronze",133,3.01245753114383
2024,"University of Auckland","UOA","nz","green",115,2.60475651189128
2024,"University of Otago","UO","nz","closed",877,33.0320150659134
2024,"University of Otago","UO","nz","hybrid",848,31.939736346516
2024,"University of Otago","UO","nz","gold",654,24.6327683615819
2024,"University of Otago","UO","nz","bronze",114,4.29378531073446
2024,"University of Otago","UO","nz","diamond",94,3.54048964218456
2024,"University of Otago","UO","nz","green",68,2.56120527306968
2024,"Victoria University of Wellington","VUW","nz","closed",649,40.9722222222222
2024,"Victoria University of Wellington","VUW","nz","hybrid",475,29.9873737373737
2024,"Victoria University of Wellington","VUW","nz","gold",264,16.6666666666667
2024,"Victoria University of Wellington","VUW","nz","diamond",75,4.73484848484848
2024,"Victoria University of Wellington","VUW","nz","green",68,4.29292929292929
2024,"Victoria University of Wellington","VUW","nz","bronze",53,3.3459595959596
2024,"Massey University","MU","nz","hybrid",516,35.6353591160221
2024,"Massey University","MU","nz","closed",412,28.4530386740331
2024,"Massey University","MU","nz","gold",361,24.9309392265193
2024,"Massey University","MU","nz","bronze",71,4.90331491712707
2024,"Massey University","MU","nz","diamond",62,4.28176795580111
2024,"Massey University","MU","nz","green",26,1.79558011049724
2024,"University of Canterbury","UC","nz","hybrid",464,33.5260115606936
2024,"University of Canterbury","UC","nz","closed",461,33.3092485549133
2024,"University of Canterbury","UC","nz","gold",320,23.121387283237
2024,"University of Canterbury","UC","nz","diamond",51,3.6849710982659
2024,"University of Canterbury","UC","nz","bronze",44,3.17919075144509
2024,"University of Canterbury","UC","nz","green",44,3.17919075144509
2024,"Auckland University of Technology","AUT","nz","closed",373,35.65965583174
2024,"Auckland University of Technology","AUT","nz","gold",297,28.3938814531549
2024,"Auckland University of Technology","AUT","nz","hybrid",287,27.4378585086042
2024,"Auckland University of Technology","AUT","nz","diamond",43,4.11089866156788
2024,"Auckland University of Technology","AUT","nz","bronze",28,2.67686424474187
2024,"Auckland University of Technology","AUT","nz","green",18,1.7208413001912
2024,"University of Waikato","UOW","nz","hybrid",353,38.9195148842337
2024,"University of Waikato","UOW","nz","closed",311,34.2888643880926
2024,"University of Waikato","UOW","nz","gold",162,17.8610804851158
2024,"University of Waikato","UOW","nz","green",32,3.52811466372657
2024,"University of Waikato","UOW","nz","diamond",29,3.19735391400221
2024,"University of Waikato","UOW","nz","bronze",20,2.20507166482911
2024,"Lincoln University","LU","nz","hybrid",140,35.6234096692112
2024,"Lincoln University","LU","nz","gold",117,29.7709923664122
2024,"Lincoln University","LU","nz","closed",105,26.7175572519084
2024,"Lincoln University","LU","nz","bronze",13,3.30788804071247
2024,"Lincoln University","LU","nz","diamond",11,2.79898218829517
2024,"Lincoln University","LU","nz","green",7,1.78117048346056
